Order ID,Order Date,Region,Product,Category,Quantity,Unit Price,Sales,Cost,Profit
102807,2024-08-28,North,Bookshelf,Furniture,2,224.77,449.54,320.09,129.45
102808,2024-08-28,East,Smartphone,Electronics,1,895.17,895.17,695.67,199.5
102809,2024-08-28,North,Bookshelf,Furniture,3,320.5,961.5,771.85,189.65
102810,2024-08-28,North,Bookshelf,Furniture,1,135.9,135.9,109.8,26.1
102811,2024-08-29,South,Desk Organizer,Office Supplies,2,8.65,17.3,14.26,3.04
102812,2024-08-29,South,Bookshelf,Furniture,1,537.84,537.84,413.68,124.16
102813,2024-08-29,East,Desk Organizer,Office Supplies,3,14.1,42.3,33.65,8.65
102814,2024-08-29,South,Paper Ream,Office Supplies,4,51.59,206.36,164.71,41.65
102815,2024-08-29,South,Tablet,Electronics,6,564.31,3385.86,2607.81,778.05
102816,2024-08-29,South,Filing Cabinet,Furniture,3,490.55,1471.65,1250.67,220.98
102817,2024-08-29,North,Headphones,Electronics,1,302.21,302.21,223.2,79.01
102818,2024-08-29,West,Smartphone,Electronics,3,335.18,1005.54,806.27,199.27
102819,2024-08-29,North,Standing Desk,Furniture,3,346.7,1040.1,847.9,192.2
102820,2024-08-29,West,Headphones,Electronics,6,316.44,1898.64,1462.38,436.26
102821,2024-08-29,North,Conference Table,Furniture,4,568.12,2272.48,1916.75,355.73
102822,2024-08-29,West,Desk Organizer,Office Supplies,4,58.29,233.16,195.62,37.54
102823,2024-08-29,West,Conference Table,Furniture,3,303.86,911.58,639.77,271.81
102824,2024-08-29,West,Paper Ream,Office Supplies,1,10.21,10.21,7.41,2.8
102825,2024-08-29,West,Paper Ream,Office Supplies,2,43.19,86.38,68.71,17.67
102826,2024-08-29,West,Laptop,Electronics,3,945.0,2835.0,2234.96,600.04
102827,2024-08-29,South,Filing Cabinet,Furniture,5,195.36,976.8,739.2,237.6
102828,2024-08-29,South,Desk Organizer,Office Supplies,5,6.13,30.65,24.82,5.83
102829,2024-08-29,North,Pen Set,Office Supplies,2,24.52,49.04,40.41,8.63
102830,2024-08-29,West,Office Chair,Furniture,1,567.11,567.11,447.12,119.99
102831,2024-08-30,South,Stapler,Office Supplies,5,65.56,327.8,272.06,55.74
102832,2024-08-30,North,Paper Ream,Office Supplies,1,53.88,53.88,45.5,8.38
102833,2024-08-30,North,Tablet,Electronics,1,579.05,579.05,457.32,121.73
102834,2024-08-30,East,Monitor,Electronics,3,487.51,1462.53,1188.41,274.12
102835,2024-08-30,South,Tablet,Electronics,5,438.73,2193.65,1856.84,336.81
102836,2024-08-31,East,Bookshelf,Furniture,1,227.9,227.9,174.91,52.99
102837,2024-08-31,East,Office Chair,Furniture,3,101.84,305.52,224.19,81.33
102838,2024-08-31,South,Monitor,Electronics,1,573.95,573.95,471.13,102.82
102839,2024-08-31,West,Tablet,Electronics,1,379.96,379.96,287.22,92.74
102840,2024-08-31,East,Laptop,Electronics,3,325.67,977.01,747.41,229.6
102841,2024-08-31,West,Smartphone,Electronics,3,587.73,1763.19,1339.19,424.0
102842,2024-08-31,East,Smartphone,Electronics,4,903.03,3612.12,2778.84,833.28
102843,2024-08-31,West,Conference Table,Furniture,1,282.58,282.58,219.35,63.23
102844,2024-08-31,East,Paper Ream,Office Supplies,1,61.82,61.82,44.35,17.47
102845,2024-09-01,East,Filing Cabinet,Furniture,1,314.39,314.39,245.93,68.46
102846,2024-09-01,South,Monitor,Electronics,5,562.24,2811.2,2162.65,648.55
102847,2024-09-01,West,Filing Cabinet,Furniture,2,272.09,544.18,386.72,157.46
102848,2024-09-01,South,Stapler,Office Supplies,5,54.33,271.65,226.93,44.72
102849,2024-09-01,North,Desk Organizer,Office Supplies,1,6.82,6.82,5.24,1.58
102850,2024-09-01,West,Standing Desk,Furniture,1,404.65,404.65,337.55,67.1
102851,2024-09-01,West,Conference Table,Furniture,5,601.03,3005.15,2254.56,750.59
102852,2024-09-02,North,Paper Ream,Office Supplies,1,8.65,8.65,7.16,1.49
102853,2024-09-02,East,Notebook,Office Supplies,1,11.42,11.42,9.16,2.26
102854,2024-09-02,South,Notebook,Office Supplies,7,35.77,250.39,189.31,61.08
102855,2024-09-02,East,Notebook,Office Supplies,4,12.57,50.28,36.23,14.05
102856,2024-09-02,North,Monitor,Electronics,4,733.69,2934.76,2256.52,678.24
102857,2024-09-02,North,Desk Organizer,Office Supplies,2,12.37,24.74,20.14,4.6
102858,2024-09-02,South,Conference Table,Furniture,1,487.76,487.76,355.25,132.51
102859,2024-09-02,North,Monitor,Electronics,2,478.57,957.14,678.42,278.72
102860,2024-09-02,South,Tablet,Electronics,1,150.77,150.77,117.91,32.86
102861,2024-09-02,South,Monitor,Electronics,3,355.0,1065.0,894.21,170.79
102862,2024-09-02,West,Monitor,Electronics,1,565.21,565.21,429.89,135.32
102863,2024-09-02,East,Conference Table,Furniture,4,508.15,2032.6,1608.22,424.38
102864,2024-09-02,North,Office Chair,Furniture,5,350.84,1754.2,1420.73,333.47
102865,2024-09-02,East,Standing Desk,Furniture,2,430.83,861.66,699.05,162.61
102866,2024-09-03,West,Monitor,Electronics,2,618.38,1236.76,1020.24,216.52
102867,2024-09-03,East,Bookshelf,Furniture,3,277.53,832.59,613.58,219.01
102868,2024-09-03,North,Smartphone,Electronics,3,504.39,1513.17,1118.38,394.79
102869,2024-09-03,South,Standing Desk,Furniture,4,540.44,2161.76,1575.36,586.4
102870,2024-09-03,South,Office Chair,Furniture,5,256.07,1280.35,999.97,280.38
102871,2024-09-03,South,Filing Cabinet,Furniture,5,389.04,1945.2,1561.14,384.06
102872,2024-09-03,South,Monitor,Electronics,2,774.86,1549.72,1106.09,443.63
102873,2024-09-03,East,Smartphone,Electronics,1,531.82,531.82,426.9,104.92
102874,2024-09-03,North,Filing Cabinet,Furniture,3,356.36,1069.08,801.41,267.67
102875,2024-09-03,North,Standing Desk,Furniture,4,551.97,2207.88,1560.46,647.42
102876,2024-09-03,West,Bookshelf,Furniture,1,294.7,294.7,226.66,68.04
102877,2024-09-03,West,Smartphone,Electronics,4,931.56,3726.24,2907.68,818.56
102878,2024-09-03,South,Monitor,Electronics,4,183.08,732.32,600.38,131.94
102879,2024-09-03,South,Conference Table,Furniture,3,596.07,1788.21,1385.88,402.33
102880,2024-09-04,West,Tablet,Electronics,1,358.28,358.28,268.47,89.81
102881,2024-09-04,North,Filing Cabinet,Furniture,4,327.39,1309.56,1068.3,241.26
102882,2024-09-04,West,Headphones,Electronics,1,321.21,321.21,256.63,64.58
102883,2024-09-04,North,Standing Desk,Furniture,1,465.82,465.82,375.03,90.79
102884,2024-09-04,North,Conference Table,Furniture,1,418.41,418.41,328.77,89.64
102885,2024-09-04,North,Monitor,Electronics,5,334.58,1672.9,1289.7,383.2
102886,2024-09-04,South,Conference Table,Furniture,1,147.14,147.14,117.36,29.78
102887,2024-09-04,West,Office Chair,Furniture,2,552.1,1104.2,791.97,312.23
102888,2024-09-04,South,Tablet,Electronics,3,651.26,1953.78,1654.27,299.51
102889,2024-09-04,South,Monitor,Electronics,5,515.38,2576.9,2184.88,392.02
102890,2024-09-04,West,Paper Ream,Office Supplies,3,51.65,154.95,130.77,24.18
102891,2024-09-04,North,Headphones,Electronics,2,461.06,922.12,676.49,245.63
102892,2024-09-04,East,Pen Set,Office Supplies,2,19.98,39.96,33.36,6.6
102893,2024-09-04,North,Headphones,Electronics,5,708.24,3541.2,2951.59,589.61
102894,2024-09-04,East,Stapler,Office Supplies,6,54.07,324.42,271.19,53.23
102895,2024-09-04,West,Standing Desk,Furniture,2,238.39,476.78,396.83,79.95
102896,2024-09-04,East,Laptop,Electronics,2,620.16,1240.32,985.45,254.87
102897,2024-09-05,North,Office Chair,Furniture,2,556.58,1113.16,831.82,281.34
102898,2024-09-05,West,Notebook,Office Supplies,1,31.98,31.98,23.1,8.88
102899,2024-09-05,South,Desk Organizer,Office Supplies,1,9.94,9.94,6.99,2.95
102900,2024-09-05,East,Standing Desk,Furniture,4,495.13,1980.52,1656.56,323.96
102901,2024-09-05,East,Stapler,Office Supplies,1,37.64,37.64,31.07,6.57
102902,2024-09-05,East,Paper Ream,Office Supplies,2,51.38,102.76,73.37,29.39
102903,2024-09-05,East,Tablet,Electronics,2,549.76,1099.52,876.06,223.46
102904,2024-09-05,East,Headphones,Electronics,1,558.2,558.2,431.85,126.35
102905,2024-09-05,East,Laptop,Electronics,2,173.97,347.94,270.35,77.59
102906,2024-09-05,North,Paper Ream,Office Supplies,4,41.4,165.6,131.92,33.68
102907,2024-09-05,North,Laptop,Electronics,2,477.58,955.16,734.11,221.05
102908,2024-09-05,West,Paper Ream,Office Supplies,6,7.0,42.0,31.63,10.37
102909,2024-09-05,West,Notebook,Office Supplies,2,31.13,62.26,48.25,14.01
102910,2024-09-05,North,Notebook,Office Supplies,6,49.96,299.76,250.48,49.28
102911,2024-09-05,West,Notebook,Office Supplies,2,31.24,62.48,47.82,14.66
102912,2024-09-05,East,Conference Table,Furniture,1,112.22,112.22,86.98,25.24
102913,2024-09-05,East,Standing Desk,Furniture,3,600.61,1801.83,1366.37,435.46
102914,2024-09-05,North,Headphones,Electronics,4,823.59,3294.36,2400.61,893.75
102915,2024-09-05,East,Headphones,Electronics,1,165.59,165.59,128.37,37.22
102916,2024-09-05,North,Smartphone,Electronics,2,321.46,642.92,535.02,107.9
102917,2024-09-05,East,Stapler,Office Supplies,5,57.68,288.4,207.21,81.19
102918,2024-09-05,South,Monitor,Electronics,4,477.13,1908.52,1376.12,532.4
102919,2024-09-05,East,Pen Set,Office Supplies,1,54.85,54.85,45.39,9.46
102920,2024-09-05,South,Bookshelf,Furniture,2,191.54,383.08,314.29,68.79
102921,2024-09-06,North,Filing Cabinet,Furniture,2,388.21,776.42,631.46,144.96
102922,2024-09-06,South,Laptop,Electronics,6,589.82,3538.92,2630.21,908.71
102923,2024-09-06,West,Tablet,Electronics,1,257.95,257.95,193.95,64.0
102924,2024-09-06,West,Monitor,Electronics,2,584.75,1169.5,819.01,350.49
102925,2024-09-06,South,Desk Organizer,Office Supplies,3,22.34,67.02,54.01,13.01
102926,2024-09-06,South,Monitor,Electronics,4,610.23,2440.92,1829.59,611.33
102927,2024-09-06,South,Notebook,Office Supplies,3,15.66,46.98,35.77,11.21
102928,2024-09-06,South,Conference Table,Furniture,1,179.43,179.43,150.99,28.44
102929,2024-09-06,South,Stapler,Office Supplies,3,12.91,38.73,30.77,7.96
102930,2024-09-06,South,Notebook,Office Supplies,2,25.62,51.24,37.32,13.92
102931,2024-09-06,East,Desk Organizer,Office Supplies,1,23.48,23.48,17.95,5.53
102932,2024-09-07,West,Headphones,Electronics,2,722.19,1444.38,1190.64,253.74
102933,2024-09-07,North,Filing Cabinet,Furniture,3,586.61,1759.83,1241.58,518.25
102934,2024-09-07,West,Office Chair,Furniture,4,155.25,621.0,459.38,161.62
102935,2024-09-07,West,Bookshelf,Furniture,5,378.31,1891.55,1493.49,398.06
102936,2024-09-07,North,Pen Set,Office Supplies,6,19.88,119.28,84.01,35.27
102937,2024-09-07,North,Filing Cabinet,Furniture,3,269.48,808.44,609.55,198.89
102938,2024-09-07,West,Office Chair,Furniture,3,227.31,681.93,563.56,118.37
102939,2024-09-08,West,Tablet,Electronics,3,795.18,2385.54,1755.87,629.67
102940,2024-09-08,North,Notebook,Office Supplies,5,37.14,185.7,147.2,38.5
102941,2024-09-08,South,Paper Ream,Office Supplies,4,23.37,93.48,67.86,25.62
102942,2024-09-08,North,Laptop,Electronics,6,743.68,4462.08,3303.52,1158.56
102943,2024-09-08,South,Bookshelf,Furniture,1,198.6,198.6,155.52,43.08
102944,2024-09-08,North,Notebook,Office Supplies,1,41.22,41.22,31.23,9.99
102945,2024-09-08,North,Filing Cabinet,Furniture,3,305.02,915.06,712.22,202.84
102946,2024-09-08,North,Stapler,Office Supplies,3,38.32,114.96,85.16,29.8
102947,2024-09-09,East,Smartphone,Electronics,4,637.61,2550.44,2046.86,503.58
102948,2024-09-09,West,Tablet,Electronics,1,895.65,895.65,649.82,245.83
102949,2024-09-09,North,Conference Table,Furniture,6,672.5,4035.0,2845.94,1189.06
102950,2024-09-09,South,Monitor,Electronics,2,711.0,1422.0,1023.03,398.97
102951,2024-09-09,West,Headphones,Electronics,2,710.97,1421.94,1155.98,265.96
102952,2024-09-09,North,Smartphone,Electronics,4,872.28,3489.12,2701.28,787.84
102953,2024-09-09,North,Bookshelf,Furniture,4,180.29,721.16,583.4,137.76
102954,2024-09-09,North,Smartphone,Electronics,1,575.04,575.04,482.64,92.4
102955,2024-09-09,West,Tablet,Electronics,7,778.75,5451.25,4595.36,855.89
102956,2024-09-09,West,Smartphone,Electronics,4,576.52,2306.08,1774.5,531.58
102957,2024-09-09,North,Notebook,Office Supplies,2,11.8,23.6,17.95,5.65
102958,2024-09-09,East,Filing Cabinet,Furniture,1,191.33,191.33,159.25,32.08
102959,2024-09-09,North,Paper Ream,Office Supplies,5,6.82,34.1,25.9,8.2
102960,2024-09-09,South,Desk Organizer,Office Supplies,4,30.91,123.64,94.11,29.53
102961,2024-09-09,North,Filing Cabinet,Furniture,3,443.8,1331.4,1058.81,272.59
102962,2024-09-09,West,Conference Table,Furniture,2,573.29,1146.58,974.0,172.58
102963,2024-09-10,North,Office Chair,Furniture,8,550.71,4405.68,3742.94,662.74
102964,2024-09-10,West,Stapler,Office Supplies,2,33.35,66.7,48.3,18.4
102965,2024-09-10,South,Smartphone,Electronics,3,731.24,2193.72,1661.15,532.57
102966,2024-09-10,North,Notebook,Office Supplies,4,67.75,271.0,230.19,40.81
102967,2024-09-10,South,Pen Set,Office Supplies,4,19.66,78.64,55.21,23.43
102968,2024-09-10,East,Filing Cabinet,Furniture,2,104.57,209.14,173.36,35.78
102969,2024-09-10,West,Desk Organizer,Office Supplies,4,34.42,137.68,108.28,29.4
102970,2024-09-10,West,Laptop,Electronics,3,559.58,1678.74,1373.13,305.61
102971,2024-09-10,South,Smartphone,Electronics,4,344.45,1377.8,970.77,407.03
102972,2024-09-10,South,Conference Table,Furniture,1,131.64,131.64,108.81,22.83
102973,2024-09-10,West,Stapler,Office Supplies,3,9.06,27.18,22.0,5.18
102974,2024-09-10,East,Desk Organizer,Office Supplies,3,29.45,88.35,62.69,25.66
102975,2024-09-10,South,Headphones,Electronics,1,191.24,191.24,154.17,37.07
102976,2024-09-10,East,Stapler,Office Supplies,5,34.59,172.95,140.11,32.84
102977,2024-09-10,East,Office Chair,Furniture,2,405.5,811.0,621.83,189.17
102978,2024-09-10,South,Laptop,Electronics,3,593.66,1780.98,1457.24,323.74
102979,2024-09-10,North,Bookshelf,Furniture,3,421.14,1263.42,950.78,312.64
102980,2024-09-10,South,Laptop,Electronics,1,437.97,437.97,353.41,84.56
102981,2024-09-10,North,Standing Desk,Furniture,1,220.76,220.76,173.35,47.41
102982,2024-09-10,West,Paper Ream,Office Supplies,4,25.5,102.0,77.86,24.14
102983,2024-09-11,East,Desk Organizer,Office Supplies,4,47.21,188.84,146.18,42.66
102984,2024-09-11,East,Stapler,Office Supplies,1,28.22,28.22,22.59,5.63
102985,2024-09-11,West,Standing Desk,Furniture,1,414.4,414.4,334.22,80.18
102986,2024-09-11,North,Office Chair,Furniture,1,312.12,312.12,228.81,83.31
102987,2024-09-11,West,Smartphone,Electronics,2,786.73,1573.46,1192.06,381.4
102988,2024-09-11,South,Pen Set,Office Supplies,1,27.1,27.1,19.95,7.15
102989,2024-09-11,West,Pen Set,Office Supplies,2,45.87,91.74,75.95,15.79
102990,2024-09-11,South,Bookshelf,Furniture,2,524.17,1048.34,797.58,250.76
102991,2024-09-11,West,Headphones,Electronics,2,336.3,672.6,500.32,172.28
102992,2024-09-11,South,Tablet,Electronics,1,834.96,834.96,709.29,125.67
102993,2024-09-12,North,Tablet,Electronics,1,802.07,802.07,609.99,192.08
102994,2024-09-12,North,Notebook,Office Supplies,3,53.95,161.85,129.23,32.62
102995,2024-09-12,South,Filing Cabinet,Furniture,2,238.43,476.86,391.33,85.53
102996,2024-09-12,South,Desk Organizer,Office Supplies,1,45.21,45.21,33.47,11.74
102997,2024-09-12,East,Smartphone,Electronics,5,822.87,4114.35,3432.49,681.86
102998,2024-09-12,South,Tablet,Electronics,5,711.4,3557.0,2885.39,671.61
102999,2024-09-12,South,Tablet,Electronics,1,771.54,771.54,579.89,191.65
103000,2024-09-12,South,Conference Table,Furniture,4,105.47,421.88,342.86,79.02
103001,2024-09-12,South,Laptop,Electronics,1,766.82,766.82,651.66,115.16
103002,2024-09-13,North,Tablet,Electronics,1,478.62,478.62,335.8,142.82
103003,2024-09-13,North,Laptop,Electronics,2,739.02,1478.04,1199.83,278.21
103004,2024-09-13,West,Notebook,Office Supplies,5,10.3,51.5,37.48,14.02
103005,2024-09-13,East,Tablet,Electronics,4,437.84,1751.36,1352.55,398.81
103006,2024-09-13,West,Tablet,Electronics,2,956.39,1912.78,1394.33,518.45
103007,2024-09-13,East,Pen Set,Office Supplies,1,44.41,44.41,36.09,8.32
103008,2024-09-13,West,Notebook,Office Supplies,3,49.99,149.97,125.3,24.67
103009,2024-09-13,North,Laptop,Electronics,6,622.11,3732.66,2791.98,940.68
103010,2024-09-14,South,Monitor,Electronics,3,679.3,2037.9,1640.6,397.3
103011,2024-09-14,West,Stapler,Office Supplies,2,6.91,13.82,9.72,4.1
103012,2024-09-14,East,Paper Ream,Office Supplies,4,14.96,59.84,44.48,15.36
103013,2024-09-14,South,Monitor,Electronics,4,799.47,3197.88,2327.79,870.09
103014,2024-09-14,South,Stapler,Office Supplies,4,44.43,177.72,141.8,35.92
103015,2024-09-14,South,Standing Desk,Furniture,1,353.19,353.19,257.45,95.74
103016,2024-09-14,North,Stapler,Office Supplies,2,16.15,32.3,26.93,5.37
103017,2024-09-14,South,Desk Organizer,Office Supplies,1,12.29,12.29,9.68,2.61
103018,2024-09-14,West,Smartphone,Electronics,8,274.51,2196.08,1617.17,578.91
103019,2024-09-14,West,Desk Organizer,Office Supplies,6,52.36,314.16,265.76,48.4
103020,2024-09-14,North,Monitor,Electronics,3,212.96,638.88,507.51,131.37
103021,2024-09-15,West,Desk Organizer,Office Supplies,3,42.75,128.25,93.68,34.57
103022,2024-09-15,East,Conference Table,Furniture,2,378.05,756.1,637.42,118.68
103023,2024-09-15,West,Tablet,Electronics,2,612.9,1225.8,941.95,283.85
103024,2024-09-15,East,Paper Ream,Office Supplies,4,22.54,90.16,64.0,26.16
103025,2024-09-15,West,Bookshelf,Furniture,2,196.37,392.74,289.95,102.79
103026,2024-09-15,West,Desk Organizer,Office Supplies,1,29.16,29.16,23.12,6.04
103027,2024-09-15,North,Laptop,Electronics,2,450.88,901.76,675.69,226.07
103028,2024-09-15,South,Standing Desk,Furniture,3,312.95,938.85,672.09,266.76
103029,2024-09-15,West,Tablet,Electronics,1,551.46,551.46,396.49,154.97
103030,2024-09-15,West,Conference Table,Furniture,3,478.98,1436.94,1106.69,330.25
103031,2024-09-15,South,Bookshelf,Furniture,1,359.4,359.4,289.92,69.48
103032,2024-09-15,North,Smartphone,Electronics,2,437.97,875.94,672.72,203.22
103033,2024-09-16,East,Conference Table,Furniture,3,368.48,1105.44,782.51,322.93
103034,2024-09-16,East,Monitor,Electronics,4,533.86,2135.44,1661.87,473.57
103035,2024-09-16,North,Conference Table,Furniture,1,550.35,550.35,412.22,138.13
103036,2024-09-16,East,Filing Cabinet,Furniture,5,307.58,1537.9,1160.81,377.09
103037,2024-09-16,West,Filing Cabinet,Furniture,3,362.5,1087.5,776.42,311.08
103038,2024-09-16,East,Bookshelf,Furniture,6,226.71,1360.26,1070.21,290.05
103039,2024-09-16,East,Office Chair,Furniture,1,399.25,399.25,309.25,90.0
103040,2024-09-16,South,Standing Desk,Furniture,2,425.12,850.24,621.05,229.19
103041,2024-09-16,East,Notebook,Office Supplies,2,32.67,65.34,48.17,17.17
103042,2024-09-16,East,Tablet,Electronics,4,752.22,3008.88,2328.04,680.84
103043,2024-09-16,North,Standing Desk,Furniture,2,276.16,552.32,416.35,135.97
103044,2024-09-16,North,Smartphone,Electronics,4,853.38,3413.52,2650.81,762.71
103045,2024-09-16,East,Monitor,Electronics,7,364.45,2551.15,2102.14,449.01
103046,2024-09-16,South,Standing Desk,Furniture,2,343.04,686.08,496.77,189.31
103047,2024-09-16,East,Bookshelf,Furniture,1,553.2,553.2,451.52,101.68
103048,2024-09-16,East,Monitor,Electronics,3,712.7,2138.1,1519.44,618.66
103049,2024-09-16,South,Desk Organizer,Office Supplies,1,21.81,21.81,15.29,6.52
103050,2024-09-17,East,Tablet,Electronics,1,919.92,919.92,744.2,175.72
103051,2024-09-17,East,Filing Cabinet,Furniture,4,352.14,1408.56,1061.13,347.43
103052,2024-09-17,West,Notebook,Office Supplies,1,12.92,12.92,9.75,3.17
103053,2024-09-17,West,Desk Organizer,Office Supplies,1,40.76,40.76,32.22,8.54
103054,2024-09-17,South,Standing Desk,Furniture,2,604.31,1208.62,1000.28,208.34
103055,2024-09-17,South,Pen Set,Office Supplies,1,20.65,20.65,17.3,3.35
103056,2024-09-17,West,Monitor,Electronics,3,344.41,1033.23,732.9,300.33
103057,2024-09-17,West,Paper Ream,Office Supplies,2,57.38,114.76,89.47,25.29
103058,2024-09-17,East,Tablet,Electronics,1,198.64,198.64,164.15,34.49
103059,2024-09-17,South,Filing Cabinet,Furniture,1,525.19,525.19,413.3,111.89
103060,2024-09-17,South,Filing Cabinet,Furniture,1,128.17,128.17,94.76,33.41
103061,2024-09-17,North,Standing Desk,Furniture,4,428.4,1713.6,1383.53,330.07
103062,2024-09-17,South,Office Chair,Furniture,1,233.84,233.84,183.87,49.97
103063,2024-09-17,West,Stapler,Office Supplies,5,31.17,155.85,121.3,34.55
103064,2024-09-18,East,Headphones,Electronics,1,653.8,653.8,543.69,110.11
103065,2024-09-18,West,Paper Ream,Office Supplies,3,48.11,144.33,104.58,39.75
103066,2024-09-18,East,Conference Table,Furniture,1,481.11,481.11,386.99,94.12
103067,2024-09-18,North,Notebook,Office Supplies,4,52.18,208.72,146.74,61.98
103068,2024-09-18,South,Tablet,Electronics,1,371.54,371.54,286.13,85.41
103069,2024-09-18,West,Standing Desk,Furniture,2,593.13,1186.26,872.49,313.77
103070,2024-09-18,West,Monitor,Electronics,4,755.5,3022.0,2338.72,683.28
103071,2024-09-18,West,Headphones,Electronics,2,436.82,873.64,656.97,216.67
103072,2024-09-18,North,Conference Table,Furniture,2,376.44,752.88,540.18,212.7
103073,2024-09-18,West,Stapler,Office Supplies,1,11.8,11.8,8.87,2.93
103074,2024-09-18,North,Smartphone,Electronics,4,849.2,3396.8,2500.92,895.88
103075,2024-09-18,South,Monitor,Electronics,1,381.3,381.3,275.44,105.86
103076,2024-09-18,West,Laptop,Electronics,1,180.87,180.87,129.66,51.21
103077,2024-09-18,South,Headphones,Electronics,1,188.78,188.78,157.48,31.3
103078,2024-09-18,East,Laptop,Electronics,5,195.5,977.5,726.66,250.84
103079,2024-09-18,East,Desk Organizer,Office Supplies,1,7.98,7.98,6.27,1.71
103080,2024-09-18,North,Office Chair,Furniture,1,428.99,428.99,309.54,119.45
103081,2024-09-18,East,Notebook,Office Supplies,3,49.78,149.34,125.14,24.2
103082,2024-09-18,South,Filing Cabinet,Furniture,4,226.69,906.76,715.61,191.15
103083,2024-09-18,West,Smartphone,Electronics,1,501.06,501.06,363.16,137.9
103084,2024-09-19,South,Paper Ream,Office Supplies,2,30.34,60.68,49.72,10.96
103085,2024-09-19,West,Notebook,Office Supplies,3,32.66,97.98,78.98,19.0
103086,2024-09-19,West,Laptop,Electronics,1,736.56,736.56,579.34,157.22
103087,2024-09-19,South,Filing Cabinet,Furniture,6,156.15,936.9,699.17,237.73
103088,2024-09-19,West,Monitor,Electronics,1,408.1,408.1,336.39,71.71
103089,2024-09-19,East,Pen Set,Office Supplies,1,34.43,34.43,27.03,7.4
103090,2024-09-19,West,Standing Desk,Furniture,7,220.2,1541.4,1161.6,379.8
103091,2024-09-19,North,Headphones,Electronics,3,790.05,2370.15,1906.3,463.85
103092,2024-09-19,North,Conference Table,Furniture,3,215.06,645.18,456.45,188.73
103093,2024-09-19,South,Stapler,Office Supplies,1,17.03,17.03,13.9,3.13
103094,2024-09-19,West,Filing Cabinet,Furniture,4,497.38,1989.52,1597.99,391.53
103095,2024-09-20,North,Notebook,Office Supplies,5,18.54,92.7,68.5,24.2
103096,2024-09-20,East,Paper Ream,Office Supplies,2,35.83,71.66,53.39,18.27
103097,2024-09-20,East,Stapler,Office Supplies,4,23.45,93.8,72.05,21.75
103098,2024-09-20,West,Pen Set,Office Supplies,3,59.13,177.39,126.09,51.3
103099,2024-09-20,West,Laptop,Electronics,1,727.04,727.04,610.52,116.52
103100,2024-09-20,West,Filing Cabinet,Furniture,2,553.77,1107.54,814.21,293.33
103101,2024-09-20,South,Desk Organizer,Office Supplies,1,8.08,8.08,6.43,1.65
103102,2024-09-20,North,Office Chair,Furniture,1,276.14,276.14,197.67,78.47
103103,2024-09-20,South,Tablet,Electronics,2,482.25,964.5,788.43,176.07
103104,2024-09-20,East,Notebook,Office Supplies,1,14.26,14.26,10.08,4.18
103105,2024-09-20,South,Filing Cabinet,Furniture,1,265.61,265.61,217.2,48.41
103106,2024-09-20,North,Office Chair,Furniture,1,212.2,212.2,174.55,37.65
103107,2024-09-20,North,Stapler,Office Supplies,1,39.52,39.52,32.04,7.48
103108,2024-09-20,West,Standing Desk,Furniture,6,476.73,2860.38,2008.4,851.98
103109,2024-09-21,East,Monitor,Electronics,4,787.43,3149.72,2453.2,696.52
103110,2024-09-21,North,Office Chair,Furniture,1,550.24,550.24,416.66,133.58
103111,2024-09-21,North,Paper Ream,Office Supplies,1,10.06,10.06,7.91,2.15
103112,2024-09-21,West,Filing Cabinet,Furniture,4,519.93,2079.72,1745.07,334.65
103113,2024-09-21,South,Office Chair,Furniture,1,274.86,274.86,216.87,57.99
103114,2024-09-21,North,Office Chair,Furniture,5,454.59,2272.95,1705.59,567.36
103115,2024-09-21,South,Filing Cabinet,Furniture,3,219.5,658.5,549.23,109.27
103116,2024-09-21,West,Office Chair,Furniture,2,322.95,645.9,530.99,114.91
103117,2024-09-21,North,Pen Set,Office Supplies,4,44.5,178.0,147.42,30.58
103118,2024-09-21,West,Headphones,Electronics,3,220.67,662.01,467.39,194.62
103119,2024-09-21,East,Laptop,Electronics,6,469.2,2815.2,2107.27,707.93
103120,2024-09-21,North,Notebook,Office Supplies,4,54.79,219.16,153.53,65.63
103121,2024-09-21,South,Office Chair,Furniture,4,592.29,2369.16,1794.24,574.92
103122,2024-09-21,West,Smartphone,Electronics,4,730.66,2922.64,2378.64,544.0
103123,2024-09-21,North,Stapler,Office Supplies,6,45.09,270.54,221.9,48.64
103124,2024-09-21,South,Bookshelf,Furniture,5,481.51,2407.55,2035.41,372.14
103125,2024-09-22,South,Smartphone,Electronics,3,442.8,1328.4,986.26,342.14
103126,2024-09-22,South,Office Chair,Furniture,5,249.24,1246.2,1032.48,213.72
103127,2024-09-22,North,Bookshelf,Furniture,5,198.77,993.85,743.95,249.9
103128,2024-09-22,West,Monitor,Electronics,2,1008.93,2017.86,1567.41,450.45
103129,2024-09-22,North,Headphones,Electronics,2,755.17,1510.34,1189.02,321.32
103130,2024-09-22,South,Tablet,Electronics,1,807.89,807.89,601.94,205.95
103131,2024-09-22,South,Smartphone,Electronics,1,630.89,630.89,528.69,102.2
103132,2024-09-22,North,Office Chair,Furniture,1,240.52,240.52,199.46,41.06
103133,2024-09-22,North,Standing Desk,Furniture,2,307.71,615.42,498.81,116.61
103134,2024-09-22,North,Smartphone,Electronics,1,402.17,402.17,307.25,94.92
103135,2024-09-22,South,Pen Set,Office Supplies,3,18.46,55.38,43.82,11.56
